# latent-dirac antiproton yield table v1
# generator = engine/yieldgen
# geant4_version = $Name: geant4-11-04-patch-02 [MT]$
# physics_list = FTFP_BERT
# datasets = G4NDL4.7.1,G4EMLOW8.8,PhotonEvaporation6.1.2,RadioactiveDecay6.1.2,G4PARTICLEXS4.2,G4PII1.3,RealSurface2.2,G4SAIDDATA2.0,G4ABLA3.3,G4INCL1.3,G4ENSDFSTATE3.0,G4CHANNELING2.0
# patches = none
# primary = proton
# primary_momentum_gev_c = 26
# n_primaries = 2000000
# target = iridium cylinder r_mm=1.5 half_length_mm=27.5
# columns = x_m,y_m,z_m,px_gev_c,py_gev_c,pz_gev_c
-0.00142217,0.000476893,0.0243905,-0.354386,0.13248,2.70766
6.97614e-05,-0.00149838,-0.0177185,-0.0210141,-0.245119,1.44234
-0.000553201,-0.00139426,-0.00855608,-0.373399,-0.869259,4.44849
-0.00068817,0.00133282,-0.00596764,-0.143152,0.235617,2.26679
-0.000187521,-0.00148823,0.0240231,-0.0288889,-0.327332,4.1905
-0.00134422,-0.000665636,-0.0186463,-0.236,-0.171205,0.615584
0.00100158,-0.00111662,0.0238752,0.221772,-0.18822,3.16239
0.00137348,-0.000602963,-0.00778624,0.470096,-0.227545,3.89611
-0.00145299,0.000372602,-0.0166306,-0.510345,0.108401,0.831241
0.00140378,0.000528585,0.0186613,0.446246,0.198605,3.93388
0.00128473,-0.000774253,-0.00948027,0.64063,-0.440175,7.30974
-0.000222166,-0.000142326,0.0275,-0.206066,-0.134576,3.04065
0.00133781,-0.000678436,5.57164e-05,0.639399,-0.32276,2.27279
-0.000722892,-0.00131432,-0.00152044,-0.171575,-0.314214,5.06186
-0.00111489,0.00100351,0.00134484,-0.306477,0.214448,3.72603
-0.000207775,-0.00148554,0.0243317,-0.089102,-0.822868,2.3899
-0.00143696,0.000430288,0.0185781,-1.06042,0.507365,4.42167
-0.000111277,-3.97237e-07,0.0275,-0.298902,0.0249355,4.42905
-0.00132694,-0.000699453,-0.00196238,-0.197701,-0.146854,3.84433
7.02612e-05,-0.00119405,0.0275,-0.0368479,-0.760416,4.48622
6.38877e-05,-0.00032331,0.0275,-0.155109,-0.342395,2.2686
-0.00134183,-4.32685e-05,0.0275,-0.178047,0.029882,3.47324
0.00141743,-0.000490815,-0.0115201,0.438057,-0.132093,1.21228
0.00140988,-0.000512081,-0.00988634,0.170534,-0.112025,0.304644
-0.000576106,0.00121042,0.0275,-0.057487,0.154037,5.81633
0.00105686,-0.00106445,0.0138448,0.566977,-0.519228,10.5732
0.00149612,-0.000107787,-0.0153149,0.48416,-0.0706815,2.9531
-9.82033e-05,0.00149678,-0.0014206,-0.0513218,1.02769,4.45179
0.0014208,-0.000427996,0.0275,0.240276,-0.0715188,3.02155
0.00116769,-0.00094154,-0.00964018,0.251631,-0.208945,0.739684
0.000727692,0.00131166,-0.000555453,0.0842007,0.124829,2.15742
-0.00100679,-0.00111192,-0.014678,-0.797368,-0.825326,4.46978
0.00103812,0.00108274,0.00353977,0.652838,0.707474,3.50855
0.000262931,0.00147678,-0.00395103,0.0402998,0.233505,1.05431
0.00142293,0.000474612,-0.00116269,0.197412,0.0717432,2.35333
0.00149609,0.000108226,0.00397792,0.676755,0.0498834,6.79303
0.000449794,0.00143097,0.000652823,0.00505919,0.122237,3.01614
0.00053575,0.00140106,-9.35807e-05,0.155167,0.53392,3.73005
0.000122281,-0.00149501,-0.00189015,0.0667633,-0.288878,3.73252
0.000909913,-0.000544471,0.0275,0.186979,-0.0383264,4.44816
0.000727989,-4.94984e-05,0.0275,0.350951,-0.0216493,4.93705
-0.0010743,-0.00104685,-0.0190959,-0.439668,-0.412387,2.44391
-0.000742124,0.000549756,0.0275,-0.145214,0.178206,5.87232
0.000219928,-0.000373509,0.0275,0.308825,-0.575573,6.10582
-0.000629325,0.0013616,-0.00508571,-0.16455,0.40631,5.24657
0.000186096,0.000141696,0.0275,-0.195582,0.19818,5.41376
-0.00133197,0.000689821,0.0260229,-0.382984,0.147017,3.55687
0.00043337,0.00143603,-0.0138078,0.0685787,0.403972,3.3108
0.000871495,0.00122086,0.0029414,0.524093,0.603432,3.3256
0.00139439,0.000552891,0.00392846,0.298991,0.113885,4.20839
0.00146957,0.000300623,0.00579149,0.575483,0.104002,1.07829
-0.000120019,-0.00149519,0.0254553,-0.0318338,-0.596842,2.41762
0.000320968,-0.00146526,0.0174431,0.104277,-0.32147,2.84824
0.000186857,-0.000261867,0.0275,0.0225097,0.0201775,4.37685
-0.00033954,-0.00146107,0.0139947,-0.0630918,-0.362465,1.70408
-0.00122456,-0.000866287,-0.00222844,-0.593552,-0.426369,5.69381
0.00026199,0.000661738,0.0275,0.060321,0.328156,2.73738
0.00121149,-0.000884479,-0.0138466,0.603397,-0.424118,6.28088
-0.000358109,-0.000388705,0.0275,-0.0945086,-0.109228,3.20728
-0.000569709,0.0013876,0.00611821,-0.149159,0.24442,1.664
-0.00131649,-0.000718931,-0.00803727,-0.517878,-0.33866,2.796
-0.00139086,0.000561706,0.001873,-0.485305,0.208933,9.40227
-0.00124444,0.000418538,0.0275,-0.15434,0.0287204,4.15244
0.00103464,-0.00108606,0.0131533,0.545152,-0.547746,6.55126
0.00128736,-0.000769869,0.000986687,0.356935,-0.244851,1.01565
-0.000420393,-0.00143989,0.00177441,-0.167651,-0.364035,3.52856
-0.000122045,-0.00021281,0.0275,-0.0766504,-0.127193,7.06274
-0.00142385,-0.000471874,0.000447171,-0.469288,-0.163896,4.39307
0.00149992,-1.52009e-05,-0.0067987,0.459282,-0.0145575,4.96017
-0.00124097,0.000842608,0.00295676,-0.46532,0.335952,3.20174
-0.000832827,0.00124756,0.00590469,-0.0586696,0.14455,2.85552
-0.000688091,0.000201642,0.0275,-0.255359,0.095367,2.32576
0.00052998,-0.00140325,0.0156245,0.035344,-0.188746,1.56076
0.0010492,0.001072,-0.014091,0.303086,0.27623,0.997193
2.78884e-05,0.00149974,-0.0130143,-0.00680823,0.67284,4.72039
0.00102779,-0.00109254,0.0148821,0.251427,-0.085722,0.658533
-0.00149863,6.4171e-05,-0.00721451,-0.133907,0.0149914,1.84436
0.000806217,-0.000362783,0.0275,0.218525,-0.0703621,4.66363
-0.000203361,-0.00148615,0.0264909,-0.0200195,-0.663571,4.03593
-0.00136341,0.000625393,0.00525355,-0.745557,0.33392,4.4198
0.000158219,-0.00149163,0.0105268,0.017168,-0.673738,5.23907
-0.000166417,-0.000115157,0.0275,-0.0123865,-0.200958,2.35204
0.00143605,-0.000433317,0.0111313,0.0806348,-0.0287946,2.69535
-0.00117165,-0.000936613,0.0261203,-0.457559,-0.282361,2.74327
0.000214177,-5.78992e-05,0.0275,-0.41193,0.471376,5.4552
0.000199466,0.000743456,0.0275,0.0769268,0.387143,2.67445
-0.000158804,-0.00149157,0.007266,-0.0661773,-0.336453,1.98515
-0.00108878,-0.00103177,0.0246498,-0.188087,-0.149583,4.63508
-0.00104503,0.000970501,0.0275,-0.157225,-0.0125938,3.35431
7.82356e-05,0.00149796,0.0128064,-0.149482,0.581508,3.36147
0.000267647,0.00147593,0.00997937,-0.0236503,0.327695,2.42416
0.00147639,-0.000265083,-0.004001,0.381713,-0.0213463,3.70651
0.00029693,-0.000833521,0.0275,0.10963,-0.232989,7.57792
0.00149832,7.09583e-05,0.0261012,0.726006,0.0117151,1.40537
-0.00140093,-0.000536105,0.0176613,-0.448339,-0.199799,3.83806
-0.000253145,-0.000493947,0.0275,-0.0970166,-0.286524,2.87696
-0.00144539,-0.00040105,0.0271714,-0.766296,-0.115298,1.08402
-0.00145168,-2.12751e-05,0.0275,-0.472058,0.1472,10.8763
-0.00107009,0.00105115,-0.00181211,-0.114487,0.0787979,1.64825
-0.0004499,-0.00143094,0.00359344,-0.125011,-0.813037,6.23623
-3.98372e-05,-5.42464e-05,0.0275,-0.408555,-0.459344,6.46016
0.00148449,0.000215168,0.00774799,0.107582,0.0564956,1.46644
-0.00149991,1.64184e-05,-0.0155625,-0.783291,0.00937674,1.7423
0.00113259,0.000983486,-0.00395273,0.471343,0.42663,2.1674
0.00121436,-0.000880534,0.0243778,0.508816,-0.351017,5.66538
-0.00101212,-0.00110707,0.0249337,-0.044089,-0.152665,3.89407
7.40406e-05,0.00149817,0.0251727,-0.0109139,0.37172,3.14667
-0.000589246,-0.00137942,0.0181972,-0.155074,-0.464833,3.77171
-0.00141017,-0.0005113,-0.0129697,-0.333209,-0.125294,2.47706
0.00088715,-0.00120953,0.0111851,0.117865,-0.178197,4.04882
0.000151161,0.00149236,-0.0114862,0.102748,0.287154,3.17418
-6.77426e-05,0.00149847,0.00809229,-0.0333085,0.243692,2.35971
0.000491631,-0.00141714,0.00931343,0.198706,-0.493404,0.623638
-0.000776183,0.00128357,0.0113881,-0.255512,0.416939,1.57902
0.000975129,-0.00113979,0.00302216,0.435467,-0.519276,3.31914
0.00148863,-0.000184375,0.0219622,0.248237,-0.0926846,0.798785
0.00118848,0.000755917,0.0275,0.0841328,0.0185823,3.2863
0.00149474,-0.000125524,0.0154104,0.526365,-0.0561852,2.57912
0.000234412,-0.00148157,0.0231994,0.0202911,-0.21156,2.91778
0.00144039,-0.000418677,0.0132671,0.524873,-0.147212,1.20901
0.000196262,-0.0014871,0.0207611,0.122737,-0.721699,2.0607
-0.000656549,-8.92784e-05,0.0275,-0.227949,0.00571836,5.06656
-0.000555345,0.00139341,0.00658319,-0.152675,0.400027,1.48502
0.000380892,-0.00145083,-0.00587375,0.150833,-0.343212,5.21418
-0.000982902,-0.00113309,-0.0195745,-0.371146,-0.423286,1.4559
-0.00126216,-0.000810529,-0.0216674,-0.846064,-0.553512,2.89022
0.000801604,-0.000103274,0.0275,0.141147,-0.0779051,3.91575
-0.000624199,0.00136396,-0.00504312,-0.367773,0.892477,7.80407
-0.00149688,-9.66695e-05,-0.0155582,-0.169902,-0.0354877,1.20336
0.00146216,0.000334814,-0.0173755,0.361022,0.0814049,2.29737
0.00108599,0.00103471,0.00514599,0.906684,0.839982,2.39862
-0.00126668,-0.000803437,0.00671206,-0.598808,-0.389758,4.76977
0.00130727,0.000735557,-0.00912721,0.309258,0.156162,4.19836
-0.00149839,6.951e-05,-0.0120901,-0.496428,0.0453817,1.34
-0.000583709,0.00138177,-0.0209857,-0.214896,0.534033,0.713547
-0.000690524,0.00133161,-0.0148462,-0.194737,0.393902,3.26864
0.00103708,0.00108372,0.00807196,0.247362,0.256154,1.2921
0.00142351,-0.000472894,0.0247067,0.397952,-0.154129,10.6293
0.000928759,0.00117788,-0.00367441,0.126078,0.23666,4.41804
0.00109241,-0.00102793,0.0192748,0.272362,-0.181051,1.56162
0.00114802,-0.000965423,0.00527736,0.375235,-0.268268,4.31007
0.00115628,0.000955519,-0.00966117,0.406392,0.310663,2.30989
-0.000665395,0.00134434,0.000294258,-0.146598,0.326845,2.54696
0.0005407,-0.000325771,0.0275,0.246243,-0.167758,7.55286
-0.000900712,-0.00119947,0.0241806,-0.587533,-0.635549,4.53953
-0.0013379,-0.00067825,-0.00751672,-0.4384,-0.215677,2.35713
-0.00063789,-0.00135761,-0.0127954,-0.184063,-0.350621,2.79578
-0.00130698,-0.000736077,-0.0103826,-0.239489,-0.0927715,2.17104
0.000780114,-0.00128118,0.00543956,0.145416,-0.20125,4.5195
-2.27386e-05,0.000729118,0.0275,0.000358217,0.0842238,2.91577
-0.00131022,0.000730295,0.0269861,-0.408797,0.246474,3.1671
-0.000501126,0.00141382,0.0158679,-0.107376,0.176146,4.28593
0.000211219,-0.00148505,0.0233724,0.133897,-0.64809,2.00321
0.000200455,-0.00148655,0.012654,0.032541,-0.0387813,2.18658
0.00065875,0.00134761,-0.0112767,0.334878,0.682372,1.29341
0.000454328,0.000496645,0.0275,0.231435,0.337243,3.01009
0.000271513,-0.00147522,-0.000728846,-0.0272115,-0.332163,4.55548
8.24718e-05,-4.93358e-05,0.0275,0.0136746,0.0137768,6.69071
-0.00126988,-0.000798377,-0.0171562,-0.177541,-0.0736635,0.967555
-0.00133532,0.000683309,0.00486701,-0.406381,0.133559,4.16018
-0.000556663,0.00139288,0.00879813,-0.115762,0.200754,4.04582
-0.000462566,0.00085744,0.0275,-0.332661,0.95997,4.85316
0.000196822,-0.00148703,0.00957677,0.0622924,-0.421538,3.19665
-0.00145803,-0.000352329,-0.00546914,-0.480128,-0.126653,2.03229
-0.00124859,0.000831285,-0.00891611,-0.364854,0.229468,4.23795
-0.00110695,-0.00101226,0.0190316,-0.385626,-0.396326,1.58858
-0.000291939,-0.00147132,-0.00578051,-0.157079,-0.842687,3.29441
0.000856019,-0.00123176,-0.00502512,0.315423,-0.419487,1.57819
-8.62771e-05,-0.00149752,0.0244646,0.0407467,-0.275816,1.06166
-0.000363705,0.000844631,0.0275,-0.0582598,0.0415836,2.71566
0.00113272,-0.000983334,0.0150577,0.332283,-0.286523,6.06189
6.36989e-05,-0.00149865,0.0198733,0.0667998,-0.361498,5.22693
0.000607971,0.00137127,0.0113585,0.0876187,0.164249,2.66223
-0.000893978,-0.00120449,-0.000700317,-0.0800197,-0.199487,2.21831
0.00125293,-0.000824725,-0.00199112,0.464015,-0.294843,2.21883
-0.00130922,-0.000732082,0.00155891,-0.27885,-0.118561,6.13746
-0.00126902,0.000799738,0.00949095,-0.433337,0.286199,2.97553
-0.00117436,0.000933203,-0.0085463,-0.557801,0.219573,0.779053
-0.000261724,-3.9637e-05,0.0275,0.0230624,-0.0319265,1.57472
-0.00101427,-0.0011051,-0.00622021,-0.135959,-0.191357,2.0817
-0.000141268,0.00149333,0.000843377,-0.0243433,0.384932,1.75022
0.000986972,-0.00112955,0.0109271,0.258952,-0.253374,3.36678
0.000922585,0.000322816,0.0275,0.319461,0.115791,2.23744
0.000246644,0.00147958,0.0039943,0.0366021,0.222077,1.05492
-0.00148156,0.000234471,-0.0176608,-0.780925,0.135583,1.6999
0.00117702,2.05787e-05,0.0275,0.107637,0.002756,5.78807
0.000166559,0.00149072,0.0270588,0.0293128,0.408926,0.905609
-0.00147731,-0.000259921,0.00688097,-0.251072,-0.0344347,3.46306
-0.00147667,-0.000263526,-0.0138865,-0.342453,-0.0695633,0.771116
0.000873553,-0.00121939,-0.0118998,0.362227,-0.455532,2.47276
0.000966076,0.000722979,0.0275,0.224557,0.138804,4.56973
-0.000246539,0.0014796,-0.0150882,-0.0990572,0.341078,2.18435
0.0014925,0.000149773,0.0117856,1.13392,0.101943,2.68056
-0.00128964,-0.000141765,0.0275,-0.259876,0.0424929,4.12282
-1.81217e-05,0.000218654,0.0275,0.000440508,0.0426659,7.51436
-0.000847538,-0.00123761,-0.0118824,-0.218207,-0.204917,1.47645
0.000224626,-0.00148309,0.0256841,-0.00108257,-0.288901,1.1887
-0.000333226,0.00146252,-0.00235194,0.00461145,0.281254,0.701283
0.00116139,-0.0009493,0.0265078,0.294098,-0.189275,2.25339
6.63236e-05,0.00130012,0.0275,0.0291539,0.394995,8.22164
-0.00148973,-0.000175249,-0.0117439,-0.528224,-0.00482832,4.04389
-0.000878889,0.00121555,0.0160988,-0.201743,0.206569,0.637006
5.10311e-05,8.37477e-05,0.0275,-0.0310366,0.216559,2.53323
-0.000125032,0.000124876,0.0275,0.0677974,0.191961,3.19237
-0.00130512,-7.90698e-05,0.0275,-0.294875,0.0118466,5.77041
0.00144854,-0.000389534,0.00788562,0.748233,-0.195707,4.23802
-0.0012541,0.000822935,0.0116908,-0.309786,0.19163,5.3943
-0.000137063,-0.00149372,-0.0183007,-0.0489003,-0.489942,2.28854
0.000751377,-0.00129824,-0.0172119,0.314523,-0.476042,3.84663
-0.000933236,-0.00117434,-0.0113867,-0.38959,-0.462929,3.61877
0.00094244,-0.00116696,-0.00903872,0.451297,-0.574861,1.58123
0.000918118,-0.0011862,0.00645365,0.330234,-0.461444,4.29718
-0.000687873,-0.00133298,0.017444,-0.222704,-0.426165,3.62536
0.00128175,-0.000779185,0.0237492,0.566849,-0.437189,4.80795
-0.00135727,0.000638607,-0.000537265,-0.420412,0.134214,7.11475
0.00121498,0.000632038,0.0275,0.226984,0.0644527,6.3097
-0.00048423,-0.00117503,0.0275,-0.0662566,-0.110199,4.13774
0.00126502,0.000806055,-0.00178532,0.5778,0.428916,5.36349
4.59415e-05,-0.000169881,0.0275,-0.128702,-0.712687,8.22409
0.001001,0.00111714,0.0175566,0.228413,0.315217,1.00101
-0.000937818,-0.000727366,0.0275,-0.160403,0.27807,3.00173
0.000102208,0.000814457,0.0275,-0.0193334,0.10322,4.25739
-0.00147586,-0.000268007,-0.0186803,-0.503605,-0.150063,2.67229
0.000407111,-0.0014437,0.0151757,0.0690272,-0.374168,3.37999
-0.000682931,0.000883584,0.0275,-0.16919,0.240222,1.97903
-0.000985769,-0.0011306,0.00356116,-0.199943,-0.272051,1.15972
0.00146744,-0.000310848,-0.0169562,0.4273,-0.102508,0.321376
0.000998852,-0.00111906,0.0221111,0.091128,-0.217015,2.73956
0.000994035,0.00112334,-0.00264679,0.535457,0.642769,1.76083
0.00146953,0.000300817,0.000490944,0.160619,0.00948451,2.63512
-0.00064216,0.00135559,-0.00678167,-0.406129,0.801348,8.54494
-0.000478983,0.00142147,-0.000467597,-0.10807,0.316272,2.18436
-0.00112127,0.000996373,-0.0115779,-0.298424,0.333629,1.28461
0.000414181,-0.00139678,0.0275,0.105509,-0.268112,5.27944
0.00142454,-0.000469782,-0.0164347,0.662597,-0.179842,4.31834
0.000651146,-0.0013513,-0.00337775,0.213584,-0.510836,3.78454
-0.000613821,0.000911305,0.0275,-0.135168,0.144402,3.15542
-0.0012681,0.000801194,-0.0256655,-0.548645,0.334531,0.783688
0.00116331,-0.000946944,0.00615582,0.601461,-0.503262,7.34819
-0.00124353,-0.000838833,0.0172239,-0.271648,-0.18152,1.96682
0.000224799,0.00148306,0.0195188,-0.0757913,0.185651,2.39516
-0.000597358,0.00137592,0.0131316,-0.00706099,0.157688,1.47954
0.00102293,0.00109709,-0.00176529,0.336498,0.396786,2.13733
0.00147092,0.000293931,0.0166455,0.373193,0.0647094,7.79318
0.000470917,0.00142416,-0.00283953,0.137635,0.506199,2.80445
-0.000654463,-0.0013497,-0.0208531,-0.261614,-0.554043,2.56922
0.000229079,0.000777064,0.0275,-0.00359954,0.110627,3.50154
0.000611138,-1.48522e-05,0.0275,0.289856,-0.074144,4.91287
-0.00036338,-0.00145532,0.0153688,-0.0889549,-0.277142,7.39836
0.00131614,0.000719564,0.0190454,0.876965,0.442287,1.13576
-0.00148853,0.000185127,0.00553088,-0.831161,0.0661814,3.02237
0.0014945,0.000128383,0.0269135,0.586954,0.0787654,6.32505
0.000363364,0.000182605,0.0275,0.314641,0.194633,6.89753
0.00127351,-0.000792577,-0.0186405,0.742827,-0.458377,3.32218
-0.000708141,0.00132232,-0.0160236,-0.243336,0.354392,1.16932
-0.00147857,0.000252649,-0.00122613,-0.488631,0.0933161,7.26277
-0.000857046,0.00123104,0.0251561,-0.301817,0.375987,2.62548
0.000966615,-0.00114702,0.00642867,0.393149,-0.490056,4.1914
-0.000109941,-5.82536e-05,0.0275,-0.197895,0.227429,4.63628
0.000941153,0.000247024,0.0275,0.283729,0.0691824,2.9858
-0.0014977,-8.30933e-05,-0.00148384,-0.287698,0.018628,2.18144
0.000838139,0.00124399,0.0204727,0.437771,0.596551,2.35559
0.000267517,-0.000853841,0.0275,0.516558,0.0953461,1.39475
-0.000140237,-3.78792e-05,0.0275,-0.158591,-0.0834022,7.74024
-0.000274739,-4.66771e-05,0.0275,-0.777374,0.0387059,10.5566
0.00149944,4.10244e-05,0.0236835,0.502285,0.00398106,2.07394
0.000232702,-0.00148184,0.00423316,0.0524655,-0.440833,3.38569
-0.0012567,-0.000818959,-0.0170424,-0.33323,-0.251423,2.09846
3.97655e-05,-0.00149947,-0.000402834,0.0128255,-0.302334,1.16584
0.0014228,0.000475025,-0.0154943,0.409139,0.199847,2.10746
0.000533191,-0.00140204,-0.00330923,0.257927,-0.615168,3.56413
0.00145341,0.000370956,0.0191627,0.237054,0.108472,5.33197
-0.000676761,0.00133865,0.0240542,-0.190562,0.256739,4.8616
0.00137377,-0.000602296,-0.000795103,0.303859,-0.158106,6.31652
0.0010912,0.00102921,0.01521,0.635844,0.569065,4.11799
-0.00108218,0.00103869,0.0113438,-0.081148,0.0780219,0.660073
0.00149888,5.80461e-05,0.0120814,0.32103,0.0465855,2.16248
-0.000175882,-0.000615313,0.0275,-0.064053,-0.252646,7.32671
-0.00142594,0.000465511,-0.0037794,-0.387874,0.0725243,1.27368
0.00145046,-0.000382332,-0.00123085,0.583184,-0.157011,3.41406
-0.00148545,-0.000208453,0.025318,-0.146392,-0.038395,1.58926
-0.000707677,-0.000143068,0.0275,-0.353813,-0.104207,9.22198
-0.0013836,0.000579361,0.0015061,-0.725916,0.289196,6.84265
0.000588778,0.00137962,0.0027461,0.160811,0.199228,3.55292
0.000226535,0.0014828,0.000369973,0.0649545,0.263933,1.3306
-0.00131588,-0.00072005,0.00145678,-0.238872,-0.196504,3.9462
-0.000427431,0.000960759,0.0275,-0.110489,0.203309,3.15279
0.000440825,-0.00143376,0.0236111,0.137326,-0.399464,2.84033
-0.000218658,0.00148398,0.00123853,-0.0429994,0.347522,2.55596
-0.000588018,0.00110988,0.0275,-0.0388423,0.150423,2.64192
-0.00114039,-0.000974428,0.00211511,-0.362236,-0.310802,3.71099
0.00149834,-7.05536e-05,0.0182433,0.134775,0.0503356,2.01921
-6.28004e-06,-0.00149999,0.00110963,-0.0305779,-0.417372,2.05273
-0.000619309,-0.00136618,-0.00950907,-0.131001,-0.396117,4.94422
-0.000767152,-0.000297716,0.0275,-0.230571,-0.117735,8.89935
-0.0012985,0.000750935,0.0195041,-0.294872,0.189443,0.333358
0.00147649,0.000264555,-0.0197254,0.616756,0.115534,2.5582
0.00107285,-0.00104833,-0.013269,0.297374,-0.266964,2.01049
-0.000620935,0.000119461,0.0275,-0.206104,0.0624083,5.04692
0.000300425,0.00146961,0.016693,0.00438168,0.183729,1.30093
5.96163e-05,0.00149881,-0.00518055,0.0126792,0.215866,1.65937
0.000201882,0.00148635,0.0239051,0.0537628,0.117466,3.4059
-0.000846047,0.00123863,0.02461,-0.113981,0.201945,2.64163
-0.00123111,0.000856951,-0.00893025,-0.551988,0.451733,4.99408
-0.000851768,0.0012347,-0.00311772,-0.482251,0.682657,4.85329
0.00139222,-0.000558324,0.0222483,0.308744,-0.142675,3.74541
-5.08496e-05,3.69474e-05,0.0275,-0.133019,0.219146,7.65962
-0.000430943,-0.00143676,0.0153463,0.103389,-0.539279,5.71556
-0.00104338,-0.00107766,0.0232282,-0.615034,-0.662933,4.62512
0.00148281,0.000226457,0.0253156,0.493115,0.0667191,4.70861
-0.00053014,-0.00140319,-0.0067705,-0.194068,-0.503174,3.05535
-0.00146907,-0.000303052,0.00199115,-0.518707,-0.098686,1.13105
-0.000791943,-0.0012739,0.00738068,-0.125753,-0.24176,4.42195
6.03404e-05,0.00149879,0.0115727,-0.00263097,0.600334,11.1741
0.000955604,0.00115621,-0.0138822,0.26291,0.363741,1.31197
0.00125842,-0.000816325,0.0159248,0.278852,-0.217247,3.78925
-0.00133281,-0.000688193,-0.0122093,-0.378256,-0.200252,1.84111
0.000791798,0.000208691,0.0275,0.253462,-0.181241,3.20806
0.000445233,-5.76294e-05,0.0275,0.783707,-0.167153,5.31375
-0.00144051,0.000418262,-0.0112581,-0.330157,0.107554,2.17356
-3.65898e-05,-0.00149955,-0.0115832,-0.0204871,-0.397257,1.56397
-0.000608482,5.31615e-05,0.0275,-0.230494,0.0736567,1.45019
-0.000526412,-0.000627368,0.0275,-0.0348467,-0.0201663,5.0729
0.000515732,0.00100326,0.0275,0.134829,0.25821,5.41472
0.0013244,8.37296e-05,0.0275,0.361584,0.0182028,2.16434
-0.0014091,0.000514242,-0.0146739,-0.173171,0.0700789,0.903799
-0.00126983,0.000798449,-0.0211215,-0.305214,0.196359,1.07207
-0.000442544,0.00143323,0.0207392,-0.119122,0.503185,4.14993
0.000745982,0.00130135,-0.0137114,0.60221,1.0358,7.52502
0.000257277,8.82031e-05,0.0275,0.178077,0.0574082,10.0883
0.00131353,0.000724314,0.00280305,0.604653,0.310976,3.22055
0.000542699,-0.00139838,0.0136055,0.0457693,-0.14922,1.10755
-0.00020753,0.00148557,-0.00636658,-0.0388268,0.462584,2.11026
-0.000148666,0.000156168,0.0275,-0.11376,0.226171,5.96351
-0.000731266,-0.00130968,0.0147429,-0.23304,-0.419838,4.15467
-0.00110084,0.0010189,0.0174043,-0.618585,0.664347,7.35824
-0.00149755,8.57088e-05,0.0211658,-0.495209,0.0559769,4.46918
-0.000992039,-0.0011251,-0.0154348,-0.269047,-0.314573,1.41455
5.88135e-05,0.000126512,0.0275,0.063449,0.380706,6.10243
0.000349643,-0.00145868,0.00147726,0.0425816,-0.374986,4.16646
-0.00148912,0.000180352,0.00338463,-0.803352,0.0591649,2.63001
0.000807915,0.00126383,0.0036,0.287647,0.476555,6.2947
-1.9302e-06,0.0015,-0.00739061,0.0254241,0.495439,4.88525
0.00149995,-1.26622e-05,0.0116817,0.265067,-0.22984,2.66722
0.00146325,-0.000329981,-0.0126946,0.31673,-0.0542252,1.36295
-0.000115987,0.000533329,0.0275,-0.067267,0.396614,4.99729
-0.00137551,0.000598311,0.019632,-0.31859,0.11829,2.32567
0.00145943,0.000346487,0.00259283,0.198668,0.0144657,3.67468
-0.000499834,0.00141427,-0.0164378,-0.27647,0.8758,2.4996
0.000947064,-0.00116321,0.0232134,0.0991659,-0.235164,0.983584
0.0012799,-0.000782215,-0.00985994,0.240547,-0.168403,1.67115
2.39991e-05,-0.0010547,0.0275,0.0306462,-0.565889,6.89221
0.0014695,0.000300924,-0.00372262,0.458756,0.0633557,6.20986
7.7536e-05,0.00149799,0.00479258,0.0850825,0.803348,1.83529
-0.000989288,0.000613132,0.0275,-0.283489,0.202311,8.16334
0.00138191,0.000583382,0.00237572,0.759331,0.318728,1.20067
-0.00126593,-0.00080462,0.00680222,-0.561692,-0.381481,1.70006
0.000288813,0.00147193,-0.0192399,0.143803,0.830591,2.99284
-0.000209807,0.00148525,0.0037344,-0.261952,1.22233,3.92648
-0.00149296,-0.000145155,0.0200059,-0.742899,-0.0931945,5.53346
0.000325502,-0.00146426,0.0265967,0.0781905,-0.280513,2.10178
2.28218e-05,-0.00149983,-0.00845466,-0.000700587,-0.506429,1.86159
-0.000250594,2.03053e-05,0.0275,-0.149829,-0.0929952,6.28995
0.000505504,-0.00051516,0.0275,0.232279,-0.221843,6.95905
-0.000480182,0.000136245,0.0275,-0.213696,0.0493439,5.91114
-0.000549285,0.000798948,0.0275,-0.331578,0.489901,6.92978
0.000472757,0.00142355,0.0272974,0.193766,0.629347,2.77286
-0.000668464,0.00113497,0.0275,-0.243402,0.439214,6.95172
-1.75382e-05,0.000590407,0.0275,0.0240339,0.136078,0.813626
-0.000589241,-0.000763971,0.0275,-0.0800795,-0.156164,1.53397
0.0012669,-0.000803095,-0.0106335,0.296221,-0.180927,0.951346
-0.000539488,-0.00139963,0.00284192,-0.121687,-0.213819,1.82598
-0.000348478,-0.00122299,0.0275,-0.0846922,-0.317306,5.83257
0.001129,0.000987606,0.023244,0.555797,0.515642,2.33361
-0.00140809,0.000517005,-3.92182e-05,-0.506468,0.220166,4.33886
0.00132995,-0.000693718,0.0143197,0.641505,-0.280595,4.09387
0.000966413,-0.00114719,0.0135207,0.659598,-0.795005,4.49231
0.000835096,0.00038962,0.0275,0.09071,0.0517178,2.52581
0.00147067,0.000295177,0.0151421,0.405366,0.180101,0.978754
-0.000871965,0.00122052,-0.00431658,-0.166366,0.275157,4.6413
-0.000149489,0.00149253,0.0112995,-0.00307466,0.433764,2.01752
