# latent-dirac positron yield table v1
# generator = engine/positrongen
# geant4_version = $Name: geant4-11-04-patch-02 [MT]$
# physics_list = FTFP_BERT
# datasets = G4NDL4.7.1,G4EMLOW8.8,PhotonEvaporation6.1.2,RadioactiveDecay6.1.2,G4PARTICLEXS4.2,G4PII1.3,RealSurface2.2,G4SAIDDATA2.0,G4ABLA3.3,G4INCL1.3,G4ENSDFSTATE3.0,G4CHANNELING2.0
# patches = none
# primary = e-
# primary_kinetic_mev = 10
# n_primaries = 10000000
# target = tungsten disc r_mm=5 half_length_mm=1
# columns = x_m,y_m,z_m,px_gev_c,py_gev_c,pz_gev_c
-0.00243522,-0.00132882,-0.001,-0.000710415,-0.00129949,-0.00127038
-0.000135233,7.72908e-06,-0.001,0.000757315,-0.000395302,-0.000625525
-0.000306471,0.000493254,0.001,-0.000166944,-3.28306e-05,0.00121831
-0.00108722,0.000357259,0.001,-0.000688373,0.00239775,0.00153262
0.00195219,-0.00159727,0.001,0.00135779,-0.000335337,0.00135744
0.000279391,3.94281e-05,0.001,0.000979193,-0.000956171,0.00072778
3.8164e-05,0.00100908,0.001,0.000158049,0.0013483,0.000983912
0.00263077,0.00246389,-0.001,0.00390473,-0.000737023,-0.00204991
-0.000475615,-0.000699904,0.001,9.87012e-05,-0.000511032,0.00147406
0.000230212,-0.000267062,0.001,0.000373232,-0.000248204,0.00227749
0.00100149,-0.000269062,-0.001,0.00230279,0.000110452,-0.000229377
-0.000531967,-0.000345145,0.001,0.000819575,-0.00158089,0.000238363
-0.000622207,-0.000778165,0.001,-0.000818251,-0.00025968,0.00052255
6.6145e-05,-4.20599e-05,0.001,0.00013559,-0.000608026,0.00181561
-0.000254246,-0.000331879,0.001,-0.0011792,-0.000121673,0.000695501
-0.000823869,9.46517e-05,0.001,-0.000298881,1.31679e-05,0.0003836
-0.0014441,-0.00179813,0.001,0.000675001,-0.000239139,0.00091016
-0.000419766,-0.000545732,0.001,-0.000397566,-0.00138266,0.00128365
0.000834812,-8.90679e-06,0.001,0.00144842,0.000820203,0.00110508
-9.69337e-05,-0.000410831,0.001,0.000697755,-0.000283203,0.00266972
-0.000873782,-0.000780285,0.001,-0.000680817,0.00159434,0.000742543
-1.52603e-05,0.000370701,0.001,0.000381176,0.000549132,0.000728765
-0.00178862,0.000907785,-0.001,0.000276526,0.00125752,-0.000518734
0.000381998,-0.000145587,-0.001,0.000247408,-0.00103324,-0.00284046
0.00187028,6.73752e-05,0.001,-0.000698799,-8.02619e-05,0.00240433
-0.00122884,0.000216051,0.001,-0.00303722,0.00167715,0.00215842
0.000514426,0.000199041,0.001,-0.000874254,0.000917052,0.0012225
-0.000435662,-0.00050157,0.001,0.00331695,-0.000444071,0.00234957
0.000791689,-0.000257513,0.001,0.000984921,0.00170232,0.000909639
0.000383713,0.00161638,0.001,0.000510664,0.00189586,0.00166729
0.00174368,0.000315244,0.001,0.00264133,0.000268988,0.00250854
-0.000661344,-0.00362179,0.001,-0.000586035,3.36273e-05,0.00112837
-0.00262582,0.004255,0.000381472,-0.000267915,0.000685381,-0.00116991
-0.000179537,-0.000972988,-0.001,0.000308336,-0.000730734,-0.00204559
0.000848222,0.000458465,-0.001,0.000569152,0.000170516,-0.00078194
-0.000568277,0.000122543,0.001,0.00171515,0.00175515,0.00469903
0.00046351,0.00114821,0.001,-0.000626729,-0.00158015,0.000318796
0.000308553,-0.000772283,-0.001,-0.00209052,-0.000425135,-0.00210824
0.00176968,0.00148829,0.001,0.00200443,-0.000335611,0.000966681
-0.00223881,-0.00152772,0.001,0.000638947,0.00276425,0.00256812
0.00191124,-0.00273081,0.001,0.00213467,-0.00400313,0.00281172
0.000309764,0.00122892,-0.001,-0.00104213,0.00110831,-0.000515291
0.00192351,-0.00235727,0.001,-0.000687784,-0.000156195,0.000686641
-0.00193445,-0.00410896,0.001,-0.00177704,-0.00124057,0.00124475
-0.000644064,0.00193413,0.001,-0.000753888,4.54435e-05,0.000808751
-0.000243529,0.00016808,0.001,-0.000377937,-0.00025686,0.00222144
-0.00480578,-0.00104779,-0.001,0.000526993,-0.00084051,-0.000927755
0.00392004,0.00310375,0.000434303,0.00369821,0.00201342,0.00084926
-0.00189356,-0.00108671,-0.001,6.63166e-05,0.00164662,0.000403873
-0.00186957,-0.00103184,-0.001,0.00096725,0.00117964,-0.000321467
-0.00168974,-0.00105395,-0.001,0.000180848,0.000877559,-0.000559908
0.00364543,-0.00342211,0.000768431,0.000356728,-0.000199216,0.000288303
-0.000220037,0.000263214,0.001,0.000435011,-0.00114037,0.00435701
-0.000803254,0.00122483,0.001,-0.000609901,0.000311572,-0.000207604
-0.000819518,0.00122892,0.001,0.000403493,0.000180579,0.000401717
0.000100359,-0.000107791,0.001,-0.000700939,0.000139825,0.00438464
0.000286753,0.000107784,0.001,-0.000237245,0.000141112,0.00024231
0.00238761,-0.00281717,0.001,-0.000143134,0.000814491,0.000909256
-0.00151231,-0.000287572,0.001,0.00100379,0.00091748,0.00192835
-0.00227002,-0.004455,-0.000490027,-0.00052443,-0.000520686,0.00116962
0.00068259,-0.00058809,0.001,0.000244997,-0.00220742,0.00128397
-0.000219902,-0.000595773,0.001,-8.85072e-05,-0.00141709,0.00265945
0.000502901,-7.57573e-05,0.001,-0.000505132,0.00102865,0.000968793
-0.00295845,0.00351947,-0.001,-0.000289307,-0.000198179,0.000588403
-0.00297206,0.00351409,-0.001,-0.000134817,-0.000127357,-0.000590495
-0.000641059,0.000351218,0.001,0.000889454,-0.00223647,0.00173828
-0.00243868,0.000752198,0.001,-0.00254123,0.00104362,0.000861276
-0.000843893,0.00185805,0.001,-4.92494e-05,-0.000570396,0.000948068
0.000544383,0.000604023,0.001,-0.00033686,-7.97677e-05,0.000683077
0.00128187,-9.50038e-05,0.001,0.000875329,-0.000858683,0.000241616
7.41574e-05,-0.00157101,0.001,-0.000121681,-9.00403e-05,0.00233688
-0.000125953,0.00450308,0.001,-0.00225782,0.000433199,0.00011606
0.00340241,-0.00115168,0.001,-0.000952185,0.000239912,0.00116077
0.000880166,0.000944994,0.001,0.000123428,0.000336578,0.00100294
-0.00150079,0.00114522,0.001,-0.000326347,0.000595863,0.00102143
0.000692379,-6.99641e-05,0.001,0.00110115,0.000434658,0.00124198
-0.00100414,0.00122463,-0.001,0.000104043,0.000717045,-0.00154232
0.00263085,0.00331433,0.001,0.00125615,-0.00259543,0.00117992
0.000745361,-0.000883734,0.001,0.000510556,-0.00118648,0.00105532
5.66952e-06,-5.95862e-05,0.001,0.00243738,0.00151994,0.00201996
-0.000422312,0.000625477,0.001,-0.000819177,-0.000433111,0.00186438
0.000145902,-0.000275344,0.001,-0.0018979,-0.00236862,0.00568444
-0.000628045,-0.00263066,0.001,-0.000550202,-0.00417043,0.00238765
-0.000525027,-0.00060579,0.001,-0.000798735,-0.00109804,0.00235123
-0.000596004,1.67848e-05,0.001,-0.00102361,0.000155413,0.00440349
0.00064462,0.00134194,0.001,0.000930136,0.00172229,0.00174182
0.00405207,0.00145745,0.001,-0.00142159,0.00042069,0.000854842
-0.00235415,-0.00199543,0.001,0.000571824,-7.83149e-05,0.000805216
0.000364985,-0.00120123,-0.001,0.000538857,0.000186163,-0.000924298
0.00201875,-0.000141711,0.001,0.000261945,0.000631315,0.00122723
0.000487189,-8.12072e-05,0.001,-0.000731894,0.000247384,0.00147126
0.000415448,0.000759521,0.001,-0.000650458,3.87176e-05,0.0010899
0.00395834,0.0013023,-0.001,0.000889759,0.000479127,-0.000943138
-0.000683322,0.0022751,0.001,0.000475145,-5.49355e-05,0.000967569
0.00317259,0.000320893,0.001,0.000824199,5.19091e-05,0.00112155
-0.000696487,-0.000109605,0.001,-0.00100575,0.00117206,0.00150507
0.00217623,-0.0028197,0.001,-0.000121987,-0.000336258,0.00289055
-0.000274943,-0.000667786,0.001,0.00181941,-0.00408563,0.00314359
0.000108782,0.000462655,0.001,0.000117874,-0.00114222,0.00190756
-0.000234842,-0.00176323,0.001,0.00128621,-0.00126171,0.000615772
-0.00313048,-0.00225147,-0.001,-0.000482126,-0.00120825,-0.00239912
0.000282433,-3.46498e-05,0.001,0.000429699,0.000664977,0.00122246
-0.00026276,-0.000129888,0.001,-0.001375,-0.00205994,0.0032095
0.00106958,-0.000950973,0.001,0.000551504,-0.000526668,0.00075297
-0.0009279,-0.00034617,0.001,-0.00192572,-0.000308093,0.00245169
-0.00235489,-0.00374383,-0.001,-0.0020962,-0.00364329,-0.00194492
-0.000221728,0.000319063,0.001,-0.00167334,0.00213618,0.00034018
0.000404481,-0.00180191,0.001,-0.000116725,-0.00061116,0.00122971
-0.00327939,0.00358442,0.001,-0.00200174,0.0015071,0.00279324
0.000713588,0.000447722,0.001,-0.00205709,0.000637319,0.00102533
-0.000670788,-0.00138831,0.001,-0.000361218,0.00104767,0.00183868
-0.00279505,-0.00123034,0.001,-0.000447471,-0.00188789,0.0037867
0.0029702,-0.00163912,-0.001,0.000682763,-0.00124345,-0.000483792
-0.00089311,0.00131022,-0.001,-0.00215041,0.00213912,-0.00293651
0.000598893,-0.000274678,0.001,-0.000466749,-0.000635887,0.00282025
6.59995e-06,0.000961004,0.001,0.000715637,0.000340488,0.000373871
-0.000855981,-0.000607426,0.001,-0.000740511,0.000552706,0.00142302
0.00113152,0.000814975,0.001,0.00162958,0.000751944,-0.00162637
0.00117154,0.000897532,0.001,-0.00060986,0.00117306,0.00146751
-5.65255e-05,0.000991393,0.001,-0.000255883,0.0010833,0.0024318
-0.000660256,0.000640683,0.001,0.000521568,-0.000287825,0.00107854
-0.00142773,-0.00156128,0.001,-0.000636741,0.000155452,0.000430051
-0.000214208,-0.000271195,0.001,0.00064732,-0.002267,0.00256655
-0.000924821,0.00028734,0.001,-0.00239248,-0.000860099,0.00153708
0.00109957,0.000504263,0.001,0.000940413,0.000294029,0.00118277
0.00243712,-0.00275466,-0.001,0.00071862,-0.00161859,-0.00148361
-0.00127163,0.000178039,0.001,-0.0033167,0.00310491,0.00119524
0.00103468,0.0013394,-0.001,0.00186805,0.000485014,-0.000570501
0.00471297,0.0016697,0.000498167,0.00143304,0.000141862,0.000488354
-0.00105814,-0.0012875,0.001,8.89313e-06,0.000553312,0.000967339
0.0016765,0.000849565,0.001,-0.00126518,-0.00041114,-0.00102963
-0.000517869,-0.000128419,0.001,-0.000880636,2.64195e-05,0.00146626
-0.00017414,0.000967849,0.001,-7.78603e-05,0.00188629,0.00188711
-0.000980447,-0.000143382,0.001,-0.00257234,-0.00117526,0.00521889
-0.000840957,-0.000691898,0.001,-0.000303893,-0.00153774,0.000670318
-0.00140568,-0.000252914,0.001,-0.00098194,0.00194894,0.000589124
-6.81381e-05,-0.000800551,0.001,-0.00112043,-0.00279528,0.0017938
-0.00233203,0.00371353,0.001,-0.000445784,-0.000231003,0.00113698
0.00013088,-5.42608e-05,0.001,0.00183619,0.000644156,0.00111874
0.000412111,0.000126796,-0.001,0.00471481,0.000952322,-0.00357902
-0.00447015,-0.0014886,-0.001,0.000100723,3.04927e-05,-0.000718256
0.000169017,-7.288e-05,0.001,0.000389777,-0.000185772,0.00428851
0.000659761,0.000722029,0.001,5.52051e-05,0.00296685,0.00198897
-0.00318768,-0.00167826,0.001,-0.000348802,-0.00118307,0.00150148
-0.00359059,0.000963764,0.001,0.000448608,-0.000510316,0.00101766
0.00453493,-0.00210581,-0.000472627,0.00263298,-0.00233158,0.00101871
-0.00131088,-0.000338068,0.001,-0.00176806,0.00284102,0.000191031
-0.000506333,-3.10281e-05,0.001,-0.000766363,-1.59424e-05,0.000829741
2.00414e-05,-0.000411543,0.001,-0.000560873,-6.021e-05,-0.000366983
8.28953e-05,0.000296754,0.001,0.000303823,-0.000594973,0.00287675
-0.000114459,1.04259e-05,0.001,-5.54192e-05,-0.000331747,0.00148946
-0.000870929,0.000362263,0.001,0.0018046,0.000802471,0.00255518
-0.000351931,-0.000967895,0.001,0.000445688,-0.00175305,0.00290362
-0.00121178,0.000947716,-0.001,-0.00279126,0.00133328,-0.00041529
-0.00139437,0.00316912,-0.001,0.00105702,0.000424146,0.000177301
-0.00138204,0.00317012,-0.001,0.00089854,-0.000488342,-0.000487337
-0.00141531,-9.81366e-05,0.001,-0.000561505,-0.00101095,0.0005872
0.00123852,0.000576715,-0.001,6.46863e-05,0.000567735,-0.0021503
0.00013839,0.000666902,0.001,-1.01481e-05,0.00308006,0.00232098
0.00069947,0.00115082,-0.001,0.000414974,0.001393,-0.00303944
-0.0023551,0.00028915,0.001,0.000430242,-0.000769431,0.00048223
-0.000417554,-8.28217e-05,0.001,-0.000751301,-5.08942e-05,0.00506108
0.00146725,-0.00108188,-0.001,0.000670086,0.000163588,-0.00113394
-0.00121777,-4.50346e-05,0.001,-0.000635983,0.0003289,0.00152583
-0.00233854,-0.00261405,0.001,-0.00019315,0.000353545,0.000359776
-0.000679888,0.000309061,-0.001,-0.00268582,0.00109332,-0.0024314
0.000907341,-0.000388579,-0.001,0.000795299,-0.0031377,-0.00182375
0.00272894,0.00168627,0.001,-0.000489755,-9.44232e-05,0.000412576
-0.00245653,-0.000943704,0.001,-0.000963118,3.74596e-05,0.00110357
-0.00127631,-0.00124452,0.001,-0.00101595,-0.000759967,0.0011319
-0.000426147,0.000583131,0.001,0.00114149,0.000330752,0.00116065
0.000576977,-0.000173919,0.001,0.000394278,0.000102358,0.00113056
0.000241641,-0.000117135,0.001,0.000261369,-0.000188471,0.00102043
-0.000314603,-0.000781059,0.001,0.000938012,-0.000749195,0.000374338
0.000990233,0.00233045,0.001,0.000947434,0.00146012,0.000144395
-0.000204608,-0.000471525,0.001,-0.000853209,-0.00105101,0.0040027
0.00105186,0.000678107,0.001,-0.000980104,0.000980835,0.00243517
0.000572767,0.000202839,0.001,0.000617132,-0.00020199,0.000964769
0.000570672,0.000922234,-0.001,-0.000489554,0.000664279,-0.00219384
-0.00149522,7.86936e-05,0.001,-0.00456517,0.000932616,0.00111467
0.00101024,0.000466272,0.001,0.0012539,-0.000209466,0.000490252
0.00143831,0.00397213,0.001,0.000272539,0.000765432,0.000782021
-0.000713154,0.000905199,0.001,-0.00245699,-0.00258675,0.0047548
-0.00164403,-0.000195622,0.001,-3.17526e-06,0.00221344,0.00135432
0.000922806,0.000323305,0.001,-0.00298258,-0.00133261,0.00243751
-0.000991211,0.0027311,0.001,-0.000264424,4.21543e-05,0.00114284
-0.00333767,-0.000679096,0.001,-0.000671095,0.000159009,0.000862951
0.000537014,-0.00151953,-0.001,0.00120772,-0.000522943,1.70356e-07
-0.00119929,0.00105895,0.001,-0.000554488,-0.000567717,0.000905118
-0.00127054,-0.00371173,0.001,-0.000227407,-0.00320985,0.00137509
0.00104976,0.000855753,0.001,0.000431972,-0.000792985,0.00213686
0.000632014,0.00384727,0.001,0.000419676,0.000826396,0.00132744
-4.49351e-05,-0.000179221,0.001,-0.000810196,-0.00099658,0.00377259
-0.00078449,-0.000221275,0.001,0.000119728,-0.000462153,0.00399416
0.000452315,0.000436297,0.001,0.00038485,0.00060311,0.00199179
-0.000989362,0.000448176,0.001,0.00013815,-0.00105205,0.00144125
-0.00259155,0.0008621,0.001,-0.000751429,9.43738e-05,0.000433211
-0.00062424,-0.00208023,0.001,-0.000823182,-0.00130252,0.00221001
-0.0010042,7.57396e-05,0.001,-0.000207202,-0.000619557,0.00143889
2.1334e-05,-6.33845e-05,0.001,0.00126173,-0.000985323,0.00390036
-0.000527347,-0.000360872,0.001,0.00119953,-0.00136209,0.000652268
0.000281155,-0.000534894,0.001,0.00124209,-7.84978e-05,0.00236958
-0.000765794,3.21193e-05,-0.001,0.00102167,0.000722531,-0.000306639
-0.000231443,-0.000974161,-0.001,-0.000471157,0.00139587,0.000318731
-0.000862351,-0.000493185,0.001,-0.00521633,-2.82111e-05,0.00119129
-0.000388467,-0.000850204,0.001,-0.00128571,0.000364261,0.00118471
0.000880807,0.00113798,0.001,-0.000205786,0.00164851,0.00292657
-0.00139307,-3.07398e-05,0.001,-0.00400745,-0.00213552,0.000241141
0.000692614,0.000918634,0.001,-0.000821906,0.00162596,0.00221835
-0.0013384,-5.07528e-05,0.001,-0.000770546,-0.000443467,0.00124554
-0.00066755,8.23635e-05,0.001,0.000352324,0.000230293,0.000823839
-0.00109376,0.000562335,0.001,-0.00217787,0.00144325,0.00392751
0.000319742,-0.000649723,0.001,-0.000253786,0.00026532,0.000579852
0.00081437,0.00100372,0.001,-0.000434689,-0.000214196,0.000607745
0.000812879,-0.000451502,-0.001,-0.000205143,0.00173771,-0.000970238
0.000419959,0.000432997,0.001,0.000164219,0.000663874,0.00135001
-9.31098e-05,-0.000686617,0.001,-0.000900393,0.0022362,0.00373838
0.000237643,0.000244148,0.001,-0.00143258,0.000575731,0.0016332
0.000255949,0.000461476,0.001,0.00125317,-0.000852993,0.00158111
0.000789505,0.000216346,0.001,0.000929945,-0.000768944,0.000753493
-0.000429517,-0.000969638,0.001,0.0011899,-0.00102885,0.00340533
-0.000317469,-0.000308215,0.001,7.82693e-05,-0.000484059,0.000313177
0.000253546,-0.000224738,0.001,-6.20797e-05,-0.000715423,0.000370917
-0.00122073,0.00156555,0.001,2.48609e-05,2.11064e-05,0.00148322
-0.000609072,-0.0011391,-0.001,0.00157808,-0.000972763,-0.00214043
0.000273853,-0.000952347,-0.001,0.00112954,-0.000223149,-0.000698937
0.000380707,-0.000798058,0.001,-0.00310319,-0.000364657,0.00264837
0.000146768,0.00122323,0.001,-0.000549967,0.000592609,0.00391935
-0.000210383,-0.000177335,-0.001,-0.000230173,-0.000345171,-0.000357336
-0.000442518,0.000251162,0.001,0.000786205,-0.00203807,0.00454963
-0.0033102,0.000393617,0.001,0.000583592,-0.000580995,0.000258399
0.000534811,-0.00037855,0.001,-0.00195434,-0.000205896,-0.000166294
0.000505401,-0.000384855,0.001,-0.00162307,-0.000825304,0.00062476
-6.23284e-05,0.000647058,0.001,-0.000348013,8.6105e-05,0.00212103
-0.000225098,-0.000284952,-0.001,-0.00254433,-0.000576437,-0.00299352
-0.00107257,0.00315597,0.001,-0.00118626,0.000677598,0.000103225
0.00018358,0.00161908,0.001,-0.00028048,0.000845579,0.000130539
0.00290301,-0.00176787,0.001,-0.00189326,-0.000412626,0.00217232
-0.00392191,0.00105477,0.001,-8.10237e-05,0.000713884,0.00278235
-5.45098e-05,-0.000290481,0.001,-0.00128064,0.000799427,0.00131115
-0.000116721,0.000843263,0.001,-0.000621426,0.00037877,0.0025977
-1.63725e-05,-0.000262019,0.001,0.000312825,-9.6043e-05,0.000809662
0.00036036,0.00091041,-0.001,-2.55217e-05,0.00090267,-0.0019976
0.000335363,0.000291515,-0.001,0.00119631,0.000337906,-0.00119617
6.55363e-05,-0.000196882,0.001,0.000129105,-0.000299039,0.0013809
-7.11137e-05,-0.00118953,0.001,0.00267621,-0.000370938,0.00167191
-0.00111148,-0.00182011,-0.001,0.00077093,-0.000147587,-0.00121397
0.00104666,0.000426661,-0.001,0.000146844,0.000947248,-0.000989637
0.000560845,-4.12146e-05,0.001,0.00310014,-0.00168374,0.00134226
0.000200275,-0.000201281,0.001,0.000131923,0.000540253,0.00129997
-0.00084858,0.00033172,0.001,-0.00129734,-0.000138794,0.00309748
6.00213e-06,0.000883144,0.001,-0.000617569,0.00149143,0.00341609
-0.000978584,0.000735874,-0.001,-0.000225602,0.000460831,-0.000703353
-0.0011925,-0.00119444,-0.001,0.000811127,-0.000658146,-0.00159675
0.00133073,-1.43341e-05,0.001,-0.000386854,-3.58419e-05,0.00065214
0.00117808,-0.00226868,-0.001,-0.000181212,0.000331729,-0.000873508
-0.00459302,-0.0019759,-0.00023263,-0.00291191,-0.00010917,-0.000877672
0.000430113,0.000888212,0.001,0.000231441,-0.00019426,0.00231561
-0.000538408,0.0012858,-0.001,-0.000671434,0.00513535,-0.002986
-2.93252e-05,0.000451494,0.001,-0.0011335,0.00165954,0.00183906
-0.000541356,-0.00128328,0.001,0.000555128,-0.000293895,0.00182867
0.000274621,3.54637e-05,0.001,0.000231426,0.00145317,0.00373473
-0.000293565,-0.000176205,0.001,0.000211482,-0.000248775,0.00109909
0.00260004,0.000614291,0.001,-8.05968e-05,-0.000443354,0.00132312
0.000747261,-0.00108672,0.001,0.00295241,0.000317033,0.000642784
-7.49148e-05,-0.000501747,0.001,-0.000586828,0.000924368,-0.000374457
-7.68605e-05,-0.000486952,0.001,0.000569685,0.000984556,-1.3887e-05
-7.17306e-05,-0.000478806,0.001,0.00095317,0.00056446,8.51369e-06
0.00332883,0.000788545,-0.001,-0.000635939,-0.000916675,-0.000580493
0.000702943,0.00281904,0.001,0.00177389,0.00219193,0.00127876
0.000784605,-4.30941e-05,0.001,0.000220643,0.00175803,0.00201379
0.00178985,0.00109781,0.001,-0.000729787,0.000765445,0.00171425
-0.000357696,-0.000965726,0.001,0.00231512,0.000265609,-6.74352e-05
-0.000323283,-0.000962673,0.001,0.00223899,2.94042e-05,-0.000198766
0.00126925,0.000287895,0.001,0.00099617,0.0012342,0.00213517
-0.00499676,-0.000180091,-0.000555258,-0.00122564,3.00182e-05,-4.67162e-06
0.000687953,-0.000464056,0.001,0.00191885,-0.000887844,0.00508552
-0.000321078,-0.00139665,0.001,0.001225,-0.00106193,0.00214782
-0.000393787,-0.000327347,0.001,-8.96023e-05,9.73276e-05,0.00116368
-0.00161129,0.000473701,0.001,-0.000960617,-0.000162368,0.00140466
-0.000290344,-0.000555184,0.001,0.000478328,-0.000723322,0.00225808
-0.000495541,-0.000505899,0.001,-0.000296411,0.000330199,0.000518194
-3.96689e-05,0.00023103,0.001,-0.00125614,-0.00250258,0.00124078
-0.00125405,-0.00484018,0.000369191,0.000991909,-0.00118751,0.000462763
-0.000909788,-0.000755468,-0.001,-0.000865238,-0.000978963,-0.000899751
0.00105078,-0.00195809,-0.001,0.000586162,9.72685e-06,-0.00219417
-0.00118972,0.00091105,0.001,-0.000663535,-0.000379082,0.0015573
-0.000262775,0.000323179,0.001,0.00135722,0.00173945,0.00111371
-0.000227073,-0.000657169,0.001,-0.000549205,0.000298983,0.00132555
-9.67421e-05,0.000618291,0.001,-0.00249232,-0.000137499,0.00190896
0.000495381,0.00253741,0.001,0.000342654,0.00155162,0.00110856
0.000452918,0.00401322,-0.001,-0.000300402,-0.00050359,-0.00062525
0.000176292,0.000556628,0.001,0.00158467,0.000289091,-0.000321163
-0.000572659,0.000245237,0.001,-0.000243471,0.000508424,0.00154141
-0.000199486,-0.00134462,-0.001,0.00158801,-9.92463e-05,0.000344689
0.00122197,-0.000401102,-0.001,-0.000225098,-7.85755e-05,-0.00114133
0.00313268,0.00389696,-0.000201553,0.00119245,0.00364621,0.00181773
0.00322773,0.00104661,0.001,0.000330025,-0.000262564,0.000787066
-0.00333638,0.00194719,0.001,0.00120942,-0.000355778,0.00287849
0.000266594,0.000460447,0.001,-0.000612617,0.00118589,0.00143809
0.00239495,-2.24837e-05,0.001,0.000522448,0.000317117,0.00108065
-0.000171731,-5.23281e-05,0.001,0.000459147,0.000332274,0.00406907
0.000222831,0.000321408,0.001,0.00176825,0.00211919,0.0018425
0.000564401,0.00456529,0.001,-0.000199281,0.000637619,0.00110225
-0.000225916,-0.00283515,-0.001,-0.000914743,-0.00192365,-0.00178845
-0.000186981,-0.000361193,0.001,0.000983681,-0.000551414,0.00127588
-0.000568436,0.0028084,0.001,-0.00200557,0.000969364,6.83002e-05
0.00350495,0.00239946,-0.001,-0.00119103,-0.00032794,-0.00145908
0.00130047,0.00103315,-0.001,0.000984163,-0.000555312,-0.00121494
-0.00240293,-0.0019329,0.001,-0.000855263,0.000149155,0.00141906
-0.000643768,-0.000680826,0.001,-0.00209172,-0.00118161,0.00141782
-4.052e-05,0.000678685,0.001,-0.00119001,0.00194612,0.00349954
0.000412486,0.000687568,0.001,-0.00354872,-0.000348306,0.00336057
-0.000273944,-0.00097873,-0.001,-3.22242e-05,0.0012867,-0.00468159
-0.000138356,-3.94551e-05,0.001,-0.00151224,0.000593135,0.00296181
0.00276477,0.00193661,0.001,0.00141592,0.00273105,0.000701401
0.000244543,-0.000409075,0.001,0.00025795,0.00133865,0.00203653
0.00154324,0.00134102,0.001,1.94551e-05,-5.45631e-05,0.00129162
-0.000437297,0.000348679,0.001,0.00033313,-0.000149101,0.00132645
0.00016698,-7.9347e-05,-0.001,0.000291586,-0.000891499,-0.00152323
0.00078908,0.000221662,0.001,0.00259164,-0.00252169,0.00293476
-0.00498745,0.000354073,0.000494337,-0.0006331,-0.000666509,-0.00125432
-0.00069099,0.000459421,0.001,-0.000374709,-0.000641258,0.00149571
-0.00152471,-0.00119395,0.001,-0.000765737,-0.00164188,0.00269892
0.000112693,-9.04343e-05,-0.001,0.000145204,-0.00028185,-0.000161614
0.00106735,-0.000833952,0.001,5.45676e-05,-0.000686109,0.00274639
0.000198857,0.000845347,0.001,0.000647483,-0.000437295,0.000846825
0.000752152,-0.0010039,0.001,0.000609775,-0.000471348,0.00146813
0.000902781,0.0016469,-0.001,-0.000379117,-0.000761053,-0.000304818
0.00018396,0.000386054,0.001,-0.000179144,2.99709e-05,0.00339158
-0.00217845,0.00450049,-0.000817481,-0.00131624,0.00296626,0.00023429
-0.00141004,-0.0012578,0.001,-0.00104511,-0.00155864,0.00117412
0.000858293,-0.00104184,0.001,0.00201228,-0.00371854,0.00292538
-0.00308654,0.00393361,-0.000210674,-0.00102623,0.00184869,-0.000592995
-0.000776017,0.000142153,0.001,0.000241613,-0.00200471,0.00312065
-0.00352949,-0.0029616,0.001,-0.000446491,5.8894e-05,0.000758885
0.00125303,0.0010918,0.001,0.00179505,0.00165299,0.00285579
0.00016935,-0.000900988,0.001,-0.000788328,-0.00154863,0.00323093
-0.00113173,-1.44028e-05,0.001,0.000127819,0.00263739,0.000912021
-9.99273e-05,-7.68139e-05,0.001,0.00282159,-0.00204547,0.00408356
-0.000727497,0.00125064,0.001,0.00072026,-0.000220379,0.00144581
0.000434522,0.000459809,0.001,0.00261782,-0.000841868,0.00132011
-0.000442978,-7.87624e-05,0.001,0.000753213,-0.000606536,0.000157195
0.00166753,-0.000871371,0.001,0.00114823,0.000743085,0.00120711
0.000121823,-0.00119366,0.001,0.00196319,-0.00330461,0.00141175
0.00292597,-0.000200967,0.001,0.00210441,-0.000752874,0.00079919
0.000302041,-0.00125157,-0.001,0.000545291,0.00096397,-0.000569321
9.64569e-06,-0.000305619,0.001,6.19191e-05,-0.00310104,0.00269701
-0.00175689,0.0012915,0.001,0.00068557,0.000252404,0.000799595
0.000905126,0.000324161,0.001,-0.000887242,-0.00121443,-3.81778e-07
0.00160743,0.00473457,-0.000670768,0.000646553,0.00115426,6.24186e-05
-0.00026461,-0.000307195,0.001,0.000508615,0.00113958,0.00476028
0.0011573,-0.000797701,0.001,-0.00036553,-0.00107781,0.000967187
0.000201192,-0.000395993,0.001,0.000443616,0.000377117,0.00123584
-0.000380902,-0.000874113,0.001,6.23471e-05,-0.00268303,0.00107069
-0.000277984,-0.00011648,0.001,-0.00215209,-0.000237283,0.00446148
0.00443529,0.00230828,0.000609837,0.00232361,0.000681528,0.000730501
-0.000315125,0.00037743,0.001,4.36561e-05,-0.000132724,0.00425742
0.00198892,-0.00145467,0.001,-0.000294215,0.00146715,-0.000991717
0.00195224,-0.00137068,0.001,0.00108159,0.000424899,0.00112453
0.00116684,0.000902738,0.001,-0.000501271,0.000881499,0.000448949
-0.00221294,0.00273392,0.001,-0.000590397,0.00133792,0.00091337
0.000523133,-0.000297015,0.001,0.0005634,0.000334761,0.00179349
-0.00389462,-0.00197189,0.001,-0.000847642,-0.000626621,0.00206019
-0.000132281,0.000231988,0.001,-0.00189618,0.001911,0.00144386
0.00172568,-0.00114559,0.001,0.000637735,-0.000894859,0.00378799
-0.00197952,0.00100176,0.001,0.00360843,-0.000405282,0.00336386
